business_id,vector
sjF3GkyKpzaQA3HaAsPPTg,"[0.21272959 0.21272959 0.21272959 0.21272959 0.21272959 0.21272959
 0.21272959 0.21272959]"
skdPRfrGaFRgGCWeRaFBHg,"[0.38592824 0.38592824 0.38592824 0.38592824 0.38592824 0.38784182
 0.37799173 0.38592824]"
sl9CkYsnp7ljVIcV2vR9lQ,"[0.04076227 0.04076227 0.04076227 0.04076227 0.06928608 0.04076227
 0.07011941 0.04076227]"
slJeUU_jXJdts1idKn9mGQ,"[0.2599702  0.2599702  0.2599702  0.2599702  0.2599702  0.25779629
 0.26481492 0.26166102]"
sluEW1bvEPqjGmn6vY6oag,"[0.03252865 0.03252865 0.03252865 0.03252865 0.03252865 0.03254651
 0.03252865 0.03252865]"
smIh1HppyfXphiGMJPnZDg,[nan nan nan nan nan nan nan nan]
smT_UeXzcl_uJ5JaB_DTHw,[0.6625 0.6625 0.6625 0.6625 0.6625 0.6625 0.6625 0.6625]
snIAyWu0r0FBO063SEmi1w,"[0.09255859 0.09255859 0.09255859 0.09255859 0.09507482 0.09203911
 0.09688759 0.10281292]"
so0U4HIo7oI3Rqx-3uU-iw,[-0.15 -0.15 -0.15 -0.15 -0.15 -0.15 -0.15 -0.15]
soKsMBCJbmM9f3EkGNOGCg,[nan nan nan nan nan nan nan nan]
sqoXLL292Jf8OALpXG9ApA,"[0.12435185 0.12435185 0.12435185 0.12435185 0.12435185 0.12435185
 0.12435185 0.12435185]"
ss-jjaZfPRWsFACNLoaH6A,"[0.19055518 0.19055518 0.19055518 0.19055518 0.19055518 0.19371327
 0.18937871 0.21030518]"
ssZHf7vpLwVhjySlqefDaw,"[0.18509919 0.18509919 0.18509919 0.18509919 0.18509919 0.19687697
 0.18509919 0.18211673]"
st-qEHMnbX9o8n2qoNFwuA,"[-0.04669575 -0.04669575 -0.04669575 -0.04669575 -0.04669575 -0.04669575
 -0.04669575 -0.04669575]"
stVu6q5hDxQuppwoo6m0EQ,"[0.09896022 0.09896022 0.09891332 0.09896022 0.09896022 0.09837165
 0.09857561 0.09910954]"
suZKGldloJuTTtjrisP8HA,"[0.16448131 0.16448131 0.16448131 0.16448131 0.16448131 0.16448131
 0.16448131 0.16448131]"
svFq2-4Yv5bIXtB2EK24Ow,[nan nan nan nan nan nan nan nan]
sygVFA8ZOprx18lS5d6keg,"[0.0872062  0.0872062  0.0872062  0.0872062  0.0872062  0.09137286
 0.09137286 0.0872062 ]"
sykeoaUMsN9ZVXJswq86vg,[0. 0. 0. 0. 0. 0. 0. 0.]
sz1KZ14NvpfN6vrTKmJ65w,[nan nan nan nan nan nan nan nan]
t-8Ja_2Ixk4Miwgzm1_2sw,"[0.02035313 0.02035313 0.02035313 0.02035313 0.02035313 0.02035313
 0.02035313 0.02853766]"
t09msA0MsNsTZCn5eTPzLw,"[0.91166667 0.91166667 0.91166667 0.91166667 0.91166667 0.91166667
 0.91166667 0.91166667]"
t1IyxYzwz30dEmGKX__gWA,"[0.19950169 0.19950169 0.19950169 0.19950169 0.19950169 0.19950169
 0.19950169 0.19950169]"
t2xTfg0JE1BpdIfqBGbSBQ,"[0.21714286 0.21714286 0.21714286 0.21714286 0.21714286 0.21714286
 0.21714286 0.21714286]"
t3su2DF6sEL2oL2AJpQJ4Q,"[0.19948376 0.19948376 0.19948376 0.19948376 0.19948376 0.19948376
 0.19948376 0.19948376]"
t53w4JlkxTau-G-TzhSWog,[nan nan nan nan nan nan nan nan]
t5MJzAFoXjV4PwDuN9IXEg,"[0.34635684 0.34635684 0.34635684 0.34635684 0.34635684 0.34635684
 0.34635684 0.34635684]"
t5k_ZkuQTJ-HC3nJkGfbIw,"[0.05928756 0.05928756 0.05928756 0.05928756 0.05928756 0.05928756
 0.05208644 0.05928756]"
t61eGISz7qMOxEe7o3vwEw,[nan nan nan nan nan nan nan nan]
t6SfYTEvg0o_cfJddsqEcg,"[0.0256403  0.0256403  0.0256403  0.0256403  0.0256403  0.02608474
 0.02751331 0.0256403 ]"
t6tIGwnXWVqNE0rMr-de5A,"[0.1398374  0.1398374  0.1398374  0.1398374  0.1398374  0.18757291
 0.1398374  0.13766349]"
t8MuMFb-bQ7LPIeeWsDdPA,[nan nan nan nan nan nan nan nan]
t8VqC6vO_hLkxZlwC7Xdzg,[nan nan nan nan nan nan nan nan]
t8yDCoIEibvP6QO4ILCAOQ,"[0.24972204 0.24972204 0.24972204 0.24972204 0.24972204 0.24972204
 0.24972204 0.25972204]"
tAHVFvEaQ9DEiOCjiIj-eg,"[0.04544855 0.04544855 0.04544855 0.04544855 0.04544855 0.04544855
 0.04544855 0.04544855]"
tF8MkpYjVxiQ_HIZ2ssPeg,[nan nan nan nan nan nan nan nan]
tHYjl0yjCd2PVGBqAEierA,"[0.0834746 0.0834746 0.0834746 0.0834746 0.0834746 0.0834746 0.0834746
 0.0834746]"
tHaySMUc5u2a_71vfZG-0A,"[-0.10089265 -0.10089265 -0.10089265 -0.10089265 -0.10089265 -0.10089265
 -0.10089265 -0.10089265]"
tJ_d00r-JUVUu-5D7DRfog,"[0.13602273 0.13602273 0.13602273 0.13602273 0.13602273 0.13602273
 0.13602273 0.13602273]"
tK-PQOhZo94fonbQVXaOSg,[nan nan nan nan nan nan nan nan]
tKWmnSoyD9ze83j4nXCR7w,"[0.11888033 0.11888033 0.11888033 0.11888033 0.11888033 0.11888033
 0.13369515 0.11888033]"
tK_NS6MD42O0IQHKhp7xag,[nan nan nan nan nan nan nan nan]
tKxdBTRUPgLjvdSaYRDtkw,"[0.05694444 0.05694444 0.05694444 0.05694444 0.05694444 0.05694444
 0.05694444 0.05694444]"
tMnKicd21ECuTLMEkum-PA,"[0.31323895 0.31323895 0.31323895 0.31323895 0.31323895 0.31323895
 0.31323895 0.32435006]"
tNQJ8d6sCUesv9cxqgSmqA,"[0.18418868 0.18433749 0.18764972 0.18433749 0.18433749 0.19128193
 0.18565514 0.18525661]"
tNiJTxtQeYvU8eJHWrUxcg,"[0.09027438 0.09027438 0.09027438 0.09027438 0.09027438 0.09027438
 0.09046965 0.09027438]"
tQ_vrE3FxRLE1P4KgYCN4A,"[0.25089286 0.25089286 0.25089286 0.25089286 0.25089286 0.23779762
 0.25089286 0.25089286]"
tQwSTmYTpMTGY3r5rCKMsg,[nan nan nan nan nan nan nan nan]
tR0CPHmv6rMLClxWexdDng,"[-0.17709124 -0.17709124 -0.17709124 -0.18304362 -0.17308691 -0.16518648
 -0.17709124 -0.17709124]"
tR4VVIdzcJCQus4GUFq3IA,[nan nan nan nan nan nan nan nan]
tRfWu9VeApWbjv0iwJnOsg,[nan nan nan nan nan nan nan nan]
tSqmvzA8KSZL590J9jpDLQ,"[0.0954549 0.0954549 0.0954549 0.0954549 0.0954549 0.0954549 0.0954549
 0.0954549]"
tT9Qo918z8Nh1U6AS-WSMw,[nan nan nan nan nan nan nan nan]
tU99Fl1_3HQV2Ww6-XxWkQ,"[0.12438854 0.12438854 0.12438854 0.12438854 0.12407287 0.1244873
 0.12605521 0.12473195]"
tUD5APkrOtF0ZBUA85WaqA,[nan nan nan nan nan nan nan nan]
tWH_lB1_BtDP7x5zwZ8X4A,"[0.12925009 0.12925009 0.12925009 0.12925009 0.12925009 0.12925009
 0.12925009 0.12925009]"
tWJWgm6o-FwwcxXa6G7l4Q,[nan nan nan nan nan nan nan nan]
tXH06VXRtyMDIC7xuztmSw,"[0.13382937 0.13382937 0.13382937 0.13382937 0.13382937 0.13382937
 0.13382937 0.13382937]"
tZTT0OscuEUmAI42SNKiGw,"[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333]"
tZuPsW2oV1f8zDkhVxOxxw,"[0.19013807 0.19013807 0.21394759 0.19013807 0.19013807 0.19013807
 0.19410632 0.19013807]"
t__RBC6SNPNlW9VJ6CVhcA,[nan nan nan nan nan nan nan nan]
tapkxmOTQaONxXtUvvXQBw,"[0.22083333 0.22083333 0.22083333 0.22083333 0.22083333 0.22083333
 0.22083333 0.22083333]"
taxXuStcA_LglnpE9Fsvew,[nan nan nan nan nan nan nan nan]
tbmYBmGY9C_-A52rXyHloQ,[nan nan nan nan nan nan nan nan]
tcFbd-oMKYhv-fCKEknkKA,"[0.13065372 0.13065372 0.13065372 0.13065372 0.13065372 0.13065372
 0.13065372 0.13065372]"
tcT3oHh_dwi_FYhozw3Ibw,[nan nan nan nan nan nan nan nan]
tccSRPy8Azx5IrusUkaT9A,"[0.04502893 0.04502893 0.04502893 0.04502893 0.04502893 0.04502893
 0.04502893 0.04485799]"
teIz_4zihmAmacDR9UX3ZQ,"[0.25275082 0.25275082 0.25275082 0.25275082 0.25275082 0.2555286
 0.2555286  0.25830638]"
teh3-ECEYqZnIWYf-WR2Fg,"[0.00391667 0.00391667 0.00391667 0.00391667 0.00391667 0.00391667
 0.00391667 0.00391667]"
teknANRU8ZKnwdIHWYyd8Q,"[0.25221613 0.25221613 0.27409113 0.25221613 0.25221613 0.25221613
 0.25221613 0.25221613]"
thLX_k20SPJ0KyusGTBIHw,[nan nan nan nan nan nan nan nan]
thlAnPN1ApoNxSnok_fcvA,[nan nan nan nan nan nan nan nan]
til8ddPZWrwD2jlU54pU-w,"[-0.01935346 -0.01935346 -0.01935346 -0.01935346 -0.01935346 -0.02199897
 -0.01935346 -0.01935346]"
tjdrUrW1punrRSKARlcuIg,[nan nan nan nan nan nan nan nan]
tjmeouazwTU50QFUuL6cDA,"[0.2165119 0.2165119 0.2165119 0.2852619 0.2165119 0.2165119 0.2165119
 0.2165119]"
tlQmid7XslgZeTBYY4w14Q,"[0.00316928 0.00343072 0.00316928 0.00316928 0.00566928 0.00316928
 0.00316928 0.00316928]"
tm1_eTFwl_omMQwOrvdLGw,"[0.1505518 0.1505518 0.1505518 0.1505518 0.1505518 0.1505518 0.1505518
 0.1505518]"
tnEotbnOgVcBxXD3PtPm7Q,[0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.65]
to4Aot1DsOfs7IN90sTBiw,"[0.28929762 0.28929762 0.28929762 0.28929762 0.28929762 0.28929762
 0.28929762 0.28929762]"
toYKj1owMHrIaTDcsJuNdQ,"[0.14122815 0.14122815 0.14122815 0.14122815 0.14122815 0.14122815
 0.14981401 0.14122815]"
tosKDTUz7f-gWEDjhDgBNg,"[0.1593006 0.1593006 0.1593006 0.1593006 0.1593006 0.1593006 0.1593006
 0.1593006]"
tp3qI72M4yGpokonmKQAKQ,"[0.24583333 0.24583333 0.24583333 0.24583333 0.24583333 0.24583333
 0.24583333 0.24583333]"
tp5Xfnvkm0vLM7ozj10V_A,"[-0.04431818 -0.04431818 -0.04431818 -0.04431818 -0.04431818 -0.04431818
 -0.04431818 -0.04431818]"
tpeYS4RUOdXFLECsAJ2j_w,"[0.31515625 0.31515625 0.31515625 0.31515625 0.31515625 0.31515625
 0.31515625 0.31515625]"
trMrmg0EKcxEYAkqLBbRMA,[nan nan nan nan nan nan nan nan]
ttUkBP8GIuzA_Y3tN3hhkg,[nan nan nan nan nan nan nan nan]
ttX7C29AMRUxxdBl_nX61g,"[0.22377982 0.22377982 0.22377982 0.26377982 0.22377982 0.22377982
 0.22377982 0.22377982]"
tvHjmjQIU39WQge3AsCMxQ,"[0.08968694 0.08968694 0.08968694 0.08895165 0.08968694 0.07939283
 0.08968694 0.08968694]"
tvLanhSx_YwYqhem3s6JjQ,[nan nan nan nan nan nan nan nan]
tvpWoW2jMU5K-BrJTJnIpg,"[0.19106194 0.19106194 0.19106194 0.18966437 0.18808258 0.19390285
 0.19522072 0.19020967]"
tw4oSPOnU39ZX5hyejxBxA,"[0.18333333 0.18333333 0.18333333 0.18333333 0.18333333 0.18333333
 0.18333333 0.18333333]"
tylsscXmLq03-DzGI36bIA,"[0.17693717 0.17693717 0.17693717 0.17693717 0.17693717 0.17693717
 0.17693717 0.17693717]"
tz70w6Mg6bNFdqTK8NCCDw,"[0.12420448 0.12420448 0.12420448 0.12420448 0.12420448 0.12420448
 0.12420448 0.12420448]"
u-NFsjtCKFzhw8h076ykBg,"[0.50241164 0.54928664 0.50241164 0.50241164 0.50241164 0.50241164
 0.50241164 0.50241164]"
u-Sf_ufUZYmEcZ4Gj7pugg,"[0.17677161 0.17677161 0.17677161 0.17677161 0.17677161 0.17677161
 0.17677161 0.17677161]"
u0U-K-ZzO51sBVHW6GK7iA,"[0.10001905 0.10001905 0.10001905 0.10001905 0.10001905 0.10001905
 0.09901905 0.10001905]"
u1EzL5E62QLv8cvid6TC7w,[nan nan nan nan nan nan nan nan]
u1Sg9jIVCSAPOABm2qx66A,[nan nan nan nan nan nan nan nan]
u1mTfh7D4hh4V6fIhiQRWw,[nan nan nan nan nan nan nan nan]
u2Z7wvTpZJzQEhfFBS-06g,[nan nan nan nan nan nan nan nan]
u4q2FXxG-ri971blGte9VA,[nan nan nan nan nan nan nan nan]
u5U7iPk2D6SPprqlT7yTGQ,[nan nan nan nan nan nan nan nan]
u6FC4J6EAEUklJLliCjdig,[0. 0. 0. 0. 0. 0. 0. 0.]
u6LSU_kKvREOkmng-twPGQ,"[0.10728355 0.10728355 0.10728355 0.10728355 0.10728355 0.10728355
 0.09819264 0.10728355]"
u9ol5WeLInFRK-PTKUx6gw,"[0.39778571 0.39778571 0.39778571 0.39778571 0.39778571 0.39778571
 0.39778571 0.39778571]"
uAG9Kz1TvSJ8nczGNYRzVg,[nan nan nan nan nan nan nan nan]
uBAHE6QOJlndILPIoeEpCQ,[nan nan nan nan nan nan nan nan]
uBSB2aujXndFAZK8G2gHFg,"[0.4297619  0.4297619  0.4297619  0.4297619  0.44404762 0.4297619
 0.44404762 0.4297619 ]"
uBhpCWAHMgNq2yAS7H-Tgw,[nan nan nan nan nan nan nan nan]
uBj_DKha3DkQM48K8ZLfjg,[nan nan nan nan nan nan nan nan]
uCHdWwomBaXwBkUww5kYGQ,[nan nan nan nan nan nan nan nan]
uFAjW-4-5GWvD9n5u0h8MQ,"[0.24107143 0.24107143 0.24107143 0.24107143 0.24107143 0.27120536
 0.24107143 0.24107143]"
uJ6gauLh5_L3Oi_GNgWPCA,[nan nan nan nan nan nan nan nan]
uJgxCC03SWlwAkttc4exJQ,"[0.14091258 0.14091258 0.14091258 0.14567448 0.15424591 0.15971423
 0.14112903 0.14363985]"
uKKNw68mZZaa1jcyszEbyA,[nan nan nan nan nan nan nan nan]
uKa8ZBISlqUPP_8Olk7ioQ,"[0.15768976 0.15768976 0.15768976 0.15768976 0.15768976 0.15768976
 0.15768976 0.15768976]"
uLAoxLgJ4EsYT8c5x-cKag,[0. 0. 0. 0. 0. 0. 0. 0.]
uMQ17HkbQ0-0hbT62dhtGQ,"[-0.0218966  -0.0218966  -0.0218966  -0.0218966  -0.01504586 -0.02169819
 -0.0218966  -0.0218966 ]"
uMQaaUvdHGhTFiyOhGa93w,[nan nan nan nan nan nan nan nan]
uMvfhT3plydwp5f28wk7YA,"[0.21164683 0.21164683 0.21164683 0.21164683 0.21164683 0.19498016
 0.21164683 0.21164683]"
uNb8LrlodMGRyWMs8ya_TQ,"[0.04955289 0.04955289 0.04955289 0.04955289 0.04955289 0.04955289
 0.04955289 0.04955289]"
uNtO37bzsKCHaRUpLm4Qzw,"[0.17619048 0.17619048 0.17619048 0.17619048 0.17619048 0.17619048
 0.17619048 0.17619048]"
uNxANKBV3_rnkPYfIy9WKA,[nan nan nan nan nan nan nan nan]
uO2QeWejyMU-eJQP7-X0vw,[nan nan nan nan nan nan nan nan]
uQcS6OcgXNHej5AJ-ICkbw,"[0.26572222 0.26572222 0.26572222 0.26572222 0.26572222 0.26572222
 0.26572222 0.26572222]"
uRM3EfeXd3Dy8yt6xhZkVg,"[1.05208333 1.05208333 1.05208333 1.05208333 1.05208333 1.05208333
 1.05208333 1.05208333]"
uRYqXL3fJ1AUqim1noBGbA,"[0.05471065 0.05471065 0.05471065 0.05471065 0.05471065 0.05471065
 0.05471065 0.05471065]"
uRkSeSAN7IWO2Ewo1j933A,"[-0.01913639 -0.01913639 -0.01913639 -0.01913639 -0.01913639 -0.01913639
 -0.02623866 -0.01913639]"
uShXTjci5_WMOLn9inVn7Q,"[0.29480082 0.29480082 0.29480082 0.29480082 0.29480082 0.29480082
 0.29480082 0.29480082]"
uSoeHl_eJVeZyJassKSRcw,"[0.10287487 0.10287487 0.10287487 0.10287487 0.10316636 0.10287487
 0.10287487 0.10548118]"
uTCOEqjuVAXUOzti5TWj2Q,[nan nan nan nan nan nan nan nan]
uTdktgtWHD50Rvi14p7YyQ,"[0.09188735 0.09188735 0.09188735 0.09188735 0.09188735 0.09188735
 0.09188735 0.09188735]"
uV1P8R2OpC5oRW_17d4i1Q,"[0.44118924 0.44118924 0.44118924 0.44118924 0.44118924 0.44118924
 0.44118924 0.44118924]"
uVLv0eGtd39lNNFy0hfttA,"[0.26469753 0.26469753 0.26469753 0.26469753 0.26469753 0.26469753
 0.26469753 0.26469753]"
uVjpi3zpcrEb7Z34_B253g,[nan nan nan nan nan nan nan nan]
uWZgw7ILgHsurvisrFCyuA,"[0.06148668 0.06148668 0.06148668 0.06148668 0.06148668 0.06148668
 0.05444303 0.06148668]"
uYKBXdzanm3-rAqXd9LbRg,"[0.36057352 0.36057352 0.36057352 0.36057352 0.36057352 0.36057352
 0.36057352 0.36057352]"
uYwrnzTbEEGpkFRT_3XluA,[0. 0. 0. 0. 0. 0. 0. 0.]
ua1dLIkwzSMhmaxbxta5JQ,"[0.34487549 0.34487549 0.34487549 0.35380407 0.35404216 0.34487549
 0.35113944 0.34487549]"
uaqZjnRkrhkY7yeN9PlfvA,"[0.11502345 0.11502345 0.11502345 0.11502345 0.11502345 0.11502345
 0.11502345 0.11502345]"
ubOdh5ycn8Id83KH9_c6-Q,"[0.03928571 0.03928571 0.03928571 0.03928571 0.03928571 0.03928571
 0.03928571 0.03928571]"
ucappKkYWCrqSVvywh7NJA,"[0.02980159 0.02980159 0.02980159 0.02980159 0.02980159 0.02980159
 0.02980159 0.02980159]"
ucjam7w-mb08Y25OqYIvvg,"[0.33366026 0.33366026 0.33366026 0.33455312 0.33366026 0.33366026
 0.33544598 0.33366026]"
udX1T656SFxtw77vbb8pRw,"[0.20794335 0.20794335 0.20794335 0.20794335 0.20794335 0.20794335
 0.20794335 0.20794335]"
ue39-OmCyusuxzY_9q4vGg,[nan nan nan nan nan nan nan nan]
ueBZ4UoRXdq1eXrlPgnf5A,[nan nan nan nan nan nan nan nan]
uf2hyKG-7dyszQZw6n57OQ,"[0.13283565 0.13283565 0.13283565 0.13283565 0.13283565 0.13283565
 0.13283565 0.13283565]"
uf8KqS01oSrKtVMWE4u1yg,[0.36775 0.36775 0.36775 0.36775 0.36775 0.36775 0.36775 0.36775]
ufzCFGt5eCQpEdjZHbOnsw,"[0.0577381 0.0577381 0.0577381 0.0577381 0.0577381 0.0577381 0.0577381
 0.0577381]"
ug353OEIoB2SPFk6fPf0jQ,[0. 0. 0. 0. 0. 0. 0. 0.]
ugLQ5AP7pSrCb0uMhS-UXg,[nan nan nan nan nan nan nan nan]
ugg46Jrky81OHRBYfq7cag,"[0.16177726 0.16177726 0.16177726 0.16177726 0.16177726 0.16177726
 0.16177726 0.16177726]"
ugmEOPSDyuKST64jXHZtVA,[nan nan nan nan nan nan nan nan]
uhSd71IPRQJCGgGw7obY3Q,"[0.00448413 0.00448413 0.00448413 0.00448413 0.00448413 0.00448413
 0.00448413 0.00448413]"
ujWAJyW3pwZgjYsSXmJXyA,[-0.05 -0.05 -0.05 -0.05 -0.05 -0.05 -0.05 -0.05]
ujzUfCe4WKAPMgGOjQuCTA,"[0.05544886 0.05544886 0.05544886 0.05544886 0.05544886 0.05544886
 0.05544886 0.05544886]"
ulrhIjzbb3MGApFVjzMsrg,"[0.08420672 0.08420672 0.08420672 0.08470482 0.08445642 0.08420672
 0.08574993 0.08420672]"
ulxNhDgN5aMC7bwG6maJIQ,[nan nan nan nan nan nan nan nan]
um0brvgJQ_k0bfYQ4S6FpA,"[0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333]"
umdGfE-TiplnnjHAelSWHA,"[0.03107443 0.03107443 0.03107443 0.03107443 0.03107443 0.03107443
 0.03107443 0.04669943]"
upH_M5syNmgqdbhIg4o-Yg,"[0.25645236 0.25645236 0.25645236 0.25645236 0.25645236 0.25645236
 0.25645236 0.25645236]"
uptWkvn3yu_yXjs9dZmJHQ,[nan nan nan nan nan nan nan nan]
uqkqTck9OS-yi_nzjpE1zQ,"[0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667]"
usRJtfQdy0NtjWb7Ayvmsw,"[0.02470921 0.02470921 0.02470921 0.02470921 0.02470921 0.02534413
 0.02255973 0.01328063]"
utS8SMXH1sG6CzElmQvDwA,"[0.14276565 0.14276565 0.14276565 0.14276565 0.14276565 0.14276565
 0.14276565 0.14276565]"
uuxiWohekdxlN3GmA5fl3A,[nan nan nan nan nan nan nan nan]
uwDQtrpzm4RaxA-MQs4CBA,[nan nan nan nan nan nan nan nan]
uwL0X9wrmx9RDa0tb3zEIA,"[0.25510372 0.25510372 0.25510372 0.25510372 0.25510372 0.25510372
 0.25510372 0.25510372]"
uyQaX3PRjP1eMC7p4WG5Zg,"[-0.01382576 -0.01382576 -0.01382576 -0.01382576 -0.01382576 -0.01382576
 -0.01382576 -0.01382576]"
uzfc0FPmBTRymrzq0ZWbUg,"[0.38095238 0.38095238 0.38095238 0.38095238 0.38095238 0.38095238
 0.44880952 0.38095238]"
v-0NDqyGihfhGczt2u-gpw,[nan nan nan nan nan nan nan nan]
v-24yYDYoOM7ZCAlcPSwWA,"[0.10366839 0.10366839 0.10893154 0.10366839 0.10364664 0.10364664
 0.09972102 0.10366839]"
v05FzPfkML9CBEUXY1wHlQ,"[0.12361291 0.12361291 0.12361291 0.12361291 0.12361291 0.12361291
 0.12361291 0.12361291]"
v0PD1kEU0--kVnX7ETPjHA,"[0.23080952 0.23080952 0.23080952 0.24438095 0.23080952 0.24438095
 0.23080952 0.23080952]"
v0dKxLoy0RmG4cADEG9C9Q,"[0.15286893 0.15566613 0.15286893 0.15235531 0.15235531 0.15369311
 0.15286893 0.16065752]"
v1ruLzCxaZgPcq65FPTQ_A,"[0.29666667 0.29666667 0.29666667 0.29666667 0.29666667 0.29666667
 0.29666667 0.29666667]"
v2JjdQ4NQNIxqSMnqkTGMA,"[-0.06783737 -0.06783737 -0.06783737 -0.06783737 -0.06783737 -0.06783737
 -0.06783737 -0.06783737]"
v2cICO_W_RDQqkOG1O6IZA,"[0.21472222 0.21472222 0.21472222 0.21472222 0.21472222 0.21472222
 0.21472222 0.21472222]"
v5IUggBPzXEF1MCB7QMRsQ,[nan nan nan nan nan nan nan nan]
v5wk_3zAbSZ4_qq2Bm06hw,"[0.11937079 0.11937079 0.11937079 0.11937079 0.11937079 0.11937079
 0.11937079 0.11937079]"
v6sY7iyuWzsfzABN3hZCHQ,[nan nan nan nan nan nan nan nan]
v7jTlmm06g0uwdpvCvbqbw,[nan nan nan nan nan nan nan nan]
v8Pe8Lz4hUrFW7IbkVUryQ,"[0.02462963 0.02462963 0.02462963 0.02462963 0.02462963 0.02462963
 0.02462963 0.02462963]"
v9p3_505kir_PjnmV6a2TQ,[0. 0. 0. 0. 0. 0. 0. 0.]
vA8xWxYs8WnT2HZrZ02kLw,[nan nan nan nan nan nan nan nan]
vAFyzyLTxHhmS2NYvWXXSg,[nan nan nan nan nan nan nan nan]
vAT8p56wTwzD-A-cxkMRVQ,[nan nan nan nan nan nan nan nan]
vC4syO-luz87XZi6gziY7Q,"[0.17722222 0.17722222 0.17722222 0.17722222 0.17722222 0.17722222
 0.17722222 0.17722222]"
vDXZAyYB6SVI7WmazmEXgg,[nan nan nan nan nan nan nan nan]
vES1GJFFunr3SZ2LWSUUog,"[ 0.00114027  0.00114027  0.00114027  0.00114027  0.00114027  0.00114027
 -0.03695497  0.00114027]"
vFRuzZhBEemctaFFdCt78w,"[0.4912037 0.4912037 0.4912037 0.4912037 0.4912037 0.4912037 0.4912037
 0.4912037]"
vGDhK2Lc4Np5iZYZ7FG0QA,[nan nan nan nan nan nan nan nan]
vGRgynaquP7CNZIxNYmYrw,"[0.115619   0.11674104 0.11563975 0.11579407 0.11563381 0.11384301
 0.11298157 0.1168316 ]"
vHNf4z2g7DplW_pytUzZsQ,"[-0.00833333 -0.00833333 -0.00833333 -0.00833333 -0.00833333 -0.00833333
 -0.00833333 -0.00833333]"
vIJl-K9K7SRes6GyIYm7iw,"[0.07722222 0.07722222 0.07722222 0.07722222 0.07722222 0.07722222
 0.07375    0.07722222]"
vIvFJ7hMxT0JqkM_BY67-w,[nan nan nan nan nan nan nan nan]
vJ4vKiFKm1Fl3oPJ5ebtWA,[nan nan nan nan nan nan nan nan]
vJCA_IUlX8nVkP5O6Q_KMA,[nan nan nan nan nan nan nan nan]
vK4GNzRjuolV5ZMUfbdRCg,"[0.11943966 0.11943966 0.11943966 0.11943966 0.12131466 0.11943966
 0.11943966 0.11943966]"
vL9rvPWFWd7FsdJL330b7Q,"[0.08312987 0.08312987 0.08432034 0.08312987 0.08543386 0.08312987
 0.08293527 0.08312987]"
vMA3kcFztz9YpvGoJVnrcg,[nan nan nan nan nan nan nan nan]
vMnB2Cz3c1Io1IEyeLLVOA,[nan nan nan nan nan nan nan nan]
vNrtn0yjhUuzar4hrQNHAg,"[0.10361111 0.10361111 0.10361111 0.10361111 0.10361111 0.10361111
 0.13694444 0.10361111]"
vNxnFqq-Z7BZh6TZli-f7w,"[0.025      0.025      0.025      0.025      0.025      0.03055556
 0.025      0.025     ]"
vOLCoT0TBXfF-fwwGHAlVw,[0.181875 0.181875 0.181875 0.181875 0.181875 0.181875 0.181875 0.181875]
vPH5VKDF2Zqj8HYqsXlUOg,"[-0.03630225 -0.03630225 -0.03630225 -0.03630225 -0.03630225 -0.03630225
 -0.04230225 -0.03630225]"
vPx3qCDpU44pjl4FTP_F9g,"[0.37058081 0.37058081 0.37058081 0.37058081 0.37058081 0.37058081
 0.37058081 0.37058081]"
vQ0rN9FqWMbLsK5DfBCr5g,"[0.14091506 0.14091506 0.14091506 0.14091506 0.14091506 0.14091506
 0.14091506 0.14091506]"
vQ3CLBh1vWFr9YjQ1IdIDw,"[0.11114002 0.11114002 0.11514002 0.11114002 0.11114002 0.11114002
 0.11000366 0.11210972]"
vQCPaT15HTfaiys7RD0mhA,[nan nan nan nan nan nan nan nan]
vQbPww9Oms5IjWFjlLSLlw,"[0.23304356 0.23304356 0.23304356 0.23304356 0.23723969 0.23304356
 0.23637689 0.23331508]"
vSG5XgVE_V94gdp-DCl71Q,[nan nan nan nan nan nan nan nan]
vSUYBXFerQwh5BhkdwSTQw,"[0.13611111 0.13611111 0.13611111 0.13611111 0.13611111 0.13611111
 0.13611111 0.13611111]"
vT5mKKEcAxhSPj452HHspw,[nan nan nan nan nan nan nan nan]
vU8-ATy2-MASm-bQXdhRaw,[nan nan nan nan nan nan nan nan]
vUJhUVmRMn9T4gsmz-L_Yg,[nan nan nan nan nan nan nan nan]
vUfFS5BR8WXsx9r72QMCvg,"[0.05322647 0.05322647 0.05322647 0.05322647 0.0536964  0.05599995
 0.05322647 0.05322647]"
vUrphsWuYfAKptZVLqG6ng,"[-0.00147679 -0.00082462 -0.00187725  0.0009158  -0.00082462  0.00055346
 -0.00378764 -0.00082462]"
vV5RdnD2-ZNCkWvpZavI5g,"[0.06771638 0.06771638 0.06771638 0.06771638 0.06771638 0.06771638
 0.06771638 0.06771638]"
vWioQe6hq3uclqtZoB-BAw,[nan nan nan nan nan nan nan nan]
vY4MVT7UoQzlDHwhB8QlPA,[nan nan nan nan nan nan nan nan]
